row_type,condition,prompt_id,seed,audio_path,raw_prompt,prompt_text,reasoning,reasoning_tags,structured_json,loudness_variance,spectral_centroid_variance,embedding_similarity,fad,loudness_variance_mean,loudness_variance_variance,spectral_centroid_variance_mean,spectral_centroid_variance_variance,embedding_similarity_mean,embedding_similarity_variance,fad_mean,fad_variance
per_audio,structured,acoustic-heavy,1000,outputs/structured/structured_acoustic-heavy_1000.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": ""echo reflections"", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": """", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """"}",0.0001786892971722409,5336656.6054615155,,,,,,,,,,
per_audio,structured,acoustic-heavy,1001,outputs/structured/structured_acoustic-heavy_1001.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": ""echo reflections"", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": """", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """"}",0.0002160963776987046,3803021.803577486,,,,,,,,,,
per_audio,structured,acoustic-heavy,1002,outputs/structured/structured_acoustic-heavy_1002.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": ""echo reflections"", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": """", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """"}",8.040659304242581e-05,6338240.79220728,,,,,,,,,,
per_audio,structured,acoustic-heavy,1003,outputs/structured/structured_acoustic-heavy_1003.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": ""echo reflections"", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": """", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """"}",0.00031545519595965743,4239581.052852701,,,,,,,,,,
per_audio,structured,acoustic-heavy,1004,outputs/structured/structured_acoustic-heavy_1004.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo",,,"{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": ""echo reflections"", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": """", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """"}",0.0002766663965303451,5314800.620669429,,,,,,,,,,
per_audio,cot,acoustic-heavy,1000,outputs/cot/cot_acoustic-heavy_1000.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}","dark enclosed space; water dripping; reverb, reflections","{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": ""reverb, reflections"", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""dark enclosed space"", ""water dripping"", ""reverb, reflections""]}",0.0002711989509407431,8248334.435547596,,,,,,,,,,
per_audio,cot,acoustic-heavy,1001,outputs/cot/cot_acoustic-heavy_1001.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}","dark enclosed space; water dripping; reverb, reflections","{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": ""reverb, reflections"", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""dark enclosed space"", ""water dripping"", ""reverb, reflections""]}",0.0003170683921780437,3816258.4792161253,,,,,,,,,,
per_audio,cot,acoustic-heavy,1002,outputs/cot/cot_acoustic-heavy_1002.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}","dark enclosed space; water dripping; reverb, reflections","{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": ""reverb, reflections"", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""dark enclosed space"", ""water dripping"", ""reverb, reflections""]}",0.0002718752948567271,7012006.78860966,,,,,,,,,,
per_audio,cot,acoustic-heavy,1003,outputs/cot/cot_acoustic-heavy_1003.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}","dark enclosed space; water dripping; reverb, reflections","{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": ""reverb, reflections"", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""dark enclosed space"", ""water dripping"", ""reverb, reflections""]}",0.00046612988808192313,5873250.150679281,,,,,,,,,,
per_audio,cot,acoustic-heavy,1004,outputs/cot/cot_acoustic-heavy_1004.wav,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo","{""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}","dark enclosed space; water dripping; reverb, reflections","{""temporal_evolution"": """", ""immersion_level"": ""background"", ""distance_profile"": ""close"", ""looping"": """", ""audio_type"": ""AMBIENCE"", ""event_density"": ""sparse"", ""sao_prompt"": ""Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo"", ""duration_hint"": """", ""sound_sources_primary"": ""water dripping"", ""weather"": """", ""background_textures"": """", ""recording_style"": """", ""spatial_characteristics"": ""enclosed"", ""sound_sources_secondary"": """", ""negative_prompt"": """", ""stereo_width"": ""narrow"", ""acoustic_properties"": ""reverb, reflections"", ""mood"": ""dark"", ""environment"": ""cave"", ""time_of_day"": """", ""cot_trace"": {""loopability_risk"": """", ""spot_layer"": """", ""control_decisions"": [""avoid close water droplets"", ""minimize echo reflections"", ""keep sound sources sparse""], ""foreground_background_tendency"": """", ""bed_layer"": """", ""dynamic_layer"": """", ""scene_family"": ""natural outdoors"", ""stationarity_variability"": """"}, ""reasoning_tags"": [""dark enclosed space"", ""water dripping"", ""reverb, reflections""]}",0.0003378419205546379,5712258.215220842,,,,,,,,,,
prompt_summary,baseline,acoustic-heavy,all,,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound",,,,,,,,0.0001283777761273086,2.256233586772293e-09,4614788.968248013,4112375164533.9478,,,,
prompt_summary,baseline,indoor,all,,"library ambience, page turning, soft footsteps, quiet environment, low noise","library ambience, page turning, soft footsteps, quiet environment, low noise",,,,,,,,0.0007751540892058983,2.53123010223507e-07,3797716.1278833477,2638954623981.741,,,,
prompt_summary,baseline,nature,all,,"forest ambience, birds chirping, light wind, leaves rustling, calm atmosphere","forest ambience, birds chirping, light wind, leaves rustling, calm atmosphere",,,,,,,,0.0004564483999274671,9.528949558046064e-08,740218.536950383,479225050730.07196,,,,
prompt_summary,baseline,urban,all,,"night city ambience, distant traffic, occasional siren, quiet streets, calm mood","night city ambience, distant traffic, occasional siren, quiet streets, calm mood",,,,,,,,0.007550620753318071,7.3154722267511695e-06,5947683.971174232,3677696699996.7773,,,,
prompt_summary,cot,acoustic-heavy,all,,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: reverb, reflections | Mood: dark | Style: | Details: natural outdoors; dark enclosed space; water dripping; reverb, reflections; avoid close water droplets; minimize echo reflections; keep sound sources sparse | Quality: high-quality, stereo",,,,,,,,0.000332822889322415,5.111253965174316e-09,6132421.613854701,2171815188757.5872,,,,
prompt_summary,cot,indoor,all,,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: indoor built environment | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; close; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: indoor built environment; quiet environment; low noise; page turning; soft footsteps; minimize page turning noise; use soft floor materials to reduce footsteps noise; place sound sources away from the listener | Quality: high-quality, stereo",,,,,,,,0.00010244133736705407,7.368524285739328e-10,7609404.139672043,7010417470704.076,,,,
prompt_summary,cot,nature,all,,"forest ambience, birds chirping, light wind, leaves rustling, calm atmosphere","Environment: forest | Time: | Weather: light wind | Sounds: birds chirping; leaves rustling | Spatial: open; mid; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: forest; bird chirping; wind rustling; calm atmosphere; avoid close bird chirps; keep wind speed steady; use wide stereo for leaves rustling | Quality: high-quality, stereo",,,,,,,,6.868989767099265e-05,1.0956232180370792e-09,6152526.054480687,3589873424841.393,,,,
prompt_summary,cot,urban,all,,"night city ambience, distant traffic, occasional siren, quiet streets, calm mood","Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far; moderate | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: city; calm; low; low; calm; city; distant traffic; occasional siren; quiet streets; avoid close traffic noise; minimize siren exposure; use wide stereo for distant traffic | Quality: high-quality, stereo",,,,,,,,0.0020026930375024675,1.7627272372809299e-07,5372968.801279247,16513317241257.645,,,,
prompt_summary,structured,acoustic-heavy,all,,"cave ambience, water dripping, echo reflections, dark enclosed space, sparse sound","Environment: cave | Time: | Weather: | Sounds: water dripping; echo reflections | Spatial: enclosed; close; narrow | Temporal: sparse | Acoustics: | Mood: dark | Style: | Details: | Quality: high-quality, stereo",,,,,,,,0.00021346277208067477,6.6634459776604785e-09,5006460.174953682,802822125458.3274,,,,
prompt_summary,structured,indoor,all,,"library ambience, page turning, soft footsteps, quiet environment, low noise","Environment: | Time: | Weather: | Sounds: page turning; soft footsteps | Spatial: quiet environment; low noise | Temporal: | Acoustics: | Mood: | Style: | Details: | Quality: high-quality, stereo",,,,,,,,0.0002919897044193931,2.5338693152990556e-08,6902507.81813924,1827403596745.9617,,,,
prompt_summary,structured,nature,all,,"forest ambience, birds chirping, light wind, leaves rustling, calm atmosphere","Environment: forest | Time: | Weather: light wind | Sounds: birds chirping; leaves rustling | Spatial: open; mid; wide | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: | Quality: high-quality, stereo",,,,,,,,0.00013690843916265295,1.2227244569296094e-08,5109685.253355136,10946315642441.26,,,,
prompt_summary,structured,urban,all,,"night city ambience, distant traffic, occasional siren, quiet streets, calm mood","Environment: city | Time: night | Weather: clear | Sounds: distant traffic; occasional siren | Spatial: quiet streets; far | Temporal: static; sparse | Acoustics: | Mood: calm | Style: | Details: | Quality: high-quality, stereo",,,,,,,,0.002337776334024966,4.04701234519246e-07,9845785.559418077,13334611105080.191,,,,
